IDREGISTRO,MINS_WAIT,ACTIVIDAD
18149,36,Refrigerado
18150,5,Refrigerado
18153,37,Congelado
18155,20,Refrigerado
18158,14,Refrigerado
18160,1,Refrigerado
18170,0,Refrigerado
18172,64,Refrigerado
18179,0,Refrigerado
18182,1,Refrigerado
18188,0,Refrigerado
18189,1,Refrigerado
19201,0,Refrigerado
19223,8,Refrigerado
19226,64,Refrigerado
19228,1,Refrigerado
19229,0,Congelado
19233,2,Refrigerado
19235,0,Refrigerado
19237,9,Refrigerado
19238,8,Refrigerado
19241,63,Refrigerado
19243,0,Refrigerado
19253,110,Congelado
19254,0,Congelado
19256,109,Refrigerado
19260,191,Refrigerado
19272,217,Congelado
19273,182,Fruta
19284,186,Fruta
19285,27,Refrigerado
16295,1,Refrigerado
16295,1,Refrigerado
16300,8,Refrigerado
16302,10,Refrigerado
16303,1,Refrigerado
16306,11,Refrigerado
16307,10,Refrigerado
16309,3,Refrigerado
16311,110,Refrigerado
16313,0,Refrigerado
16314,0,Refrigerado
16317,58,Refrigerado
16319,19,Refrigerado
16320,1,Refrigerado
16325,3,Refrigerado
16326,1,Refrigerado
16341,7,Refrigerado
16342,5,Refrigerado
16358,0,Refrigerado
16364,0,Refrigerado
16371,0,Refrigerado
16376,0,Refrigerado
16381,0,Refrigerado
16383,203,Fruta
16385,0,Congelado
16387,0,Refrigerado
16389,0,Refrigerado
16391,0,Refrigerado
17985,4,Refrigerado
17986,0,Refrigerado
17989,0,Refrigerado
17991,0,Refrigerado
17994,0,Refrigerado
17997,0,Refrigerado
17998,0,Refrigerado
17999,218,Congelado
17999,218,Congelado
18001,10,Refrigerado
18006,0,Refrigerado
18011,0,Refrigerado
18012,0,Refrigerado
18013,79,Congelado
18024,35,Refrigerado
18040,25,Fruta
18044,8,Refrigerado
18046,32,Refrigerado
18051,2,Fruta
18052,95,Refrigerado
18053,13,Fruta
18054,90,Congelado
18061,8,Congelado
18076,10,Congelado
18077,2,Fruta
18082,6,Fruta
18091,98,Refrigerado
18094,37,Congelado
18096,4,Refrigerado
18097,1,Fruta
18105,2,Refrigerado
18106,0,Refrigerado
18108,10,Refrigerado
18194,0,Refrigerado
18198,0,Refrigerado
18199,6,Refrigerado
18201,80,Refrigerado
18204,0,Refrigerado
18205,0,Congelado
18209,0,Refrigerado
18210,0,Congelado
18214,0,Refrigerado
18215,0,Refrigerado
18219,0,Refrigerado
18220,0,Refrigerado
18221,0,Refrigerado
18224,0,Refrigerado
18225,0,Refrigerado
18228,0,Refrigerado
18229,0,Refrigerado
18230,0,Refrigerado
18231,0,Refrigerado
18233,0,Refrigerado
18235,0,Refrigerado
18236,0,Refrigerado
18239,0,Congelado
18241,0,Congelado
18243,0,Refrigerado
18245,0,Refrigerado
18246,0,Refrigerado
18248,0,Refrigerado
18250,0,Refrigerado
18251,0,Refrigerado
18252,1,Refrigerado
18255,0,Refrigerado
18256,0,Refrigerado
18258,0,Refrigerado
15365,15,Congelado
15368,2,Congelado
15370,5,Congelado
15372,4,Congelado
15377,6,Fruta
15379,4,Fruta
15395,2,Congelado
15402,8,Refrigerado
15411,1,Refrigerado
15438,0,Refrigerado
15449,0,Refrigerado
15452,0,Refrigerado
15459,0,Congelado
15462,28,Refrigerado
15472,67,Congelado
15473,0,Refrigerado
15475,0,Refrigerado
15494,3,Refrigerado
15499,7,Fruta
15504,0,Refrigerado
15506,2,Refrigerado
15512,0,Congelado
15518,0,Refrigerado
15527,0,Refrigerado
15529,0,Refrigerado
15539,17,Congelado
15551,8,Refrigerado
15561,12,Refrigerado
15567,8,Refrigerado
15570,2,Fruta
15578,16,Fruta
15610,2,Fruta
15620,6,Refrigerado
16394,0,Refrigerado
16396,0,Refrigerado
16398,0,Refrigerado
16398,0,Refrigerado
16402,0,Refrigerado
16405,0,Congelado
16407,0,Refrigerado
16409,0,Refrigerado
16410,0,Refrigerado
16413,0,Refrigerado
16415,100,Fruta
16416,0,Refrigerado
16420,0,Refrigerado
16425,0,Refrigerado
16428,0,Refrigerado
16429,0,Refrigerado
16433,142,Fruta
16434,16,Refrigerado
16437,0,Refrigerado
16439,0,Congelado
16446,78,Fruta
16450,0,Refrigerado
16453,0,Congelado
16455,28,Fruta
16456,91,Refrigerado
16457,0,Refrigerado
16464,0,Refrigerado
16465,0,Refrigerado
16466,0,Refrigerado
16468,0,Refrigerado
16470,0,Refrigerado
16475,0,Refrigerado
16477,0,Refrigerado
16478,3,Refrigerado
16479,0,Refrigerado
15367,5,Fruta
15375,4,Refrigerado
15381,49,Refrigerado
15386,5,Refrigerado
15392,13,Refrigerado
15393,10,Refrigerado
15398,6,Refrigerado
15399,1,Refrigerado
15423,177,Refrigerado
15457,49,Refrigerado
15460,74,Refrigerado
15463,0,Refrigerado
15467,0,Refrigerado
15480,0,Refrigerado
15489,0,Congelado
15495,5,Fruta
15500,0,Refrigerado
15510,0,Refrigerado
15513,3,Refrigerado
15520,0,Refrigerado
15540,81,Refrigerado
15542,3,Refrigerado
15549,65,Congelado
15562,8,Fruta
15601,15,Fruta
15604,6,Refrigerado
15607,10,Fruta
15615,108,Congelado
15618,35,Fruta
15650,17,Refrigerado
15656,23,Refrigerado
15664,12,Refrigerado
18260,0,Refrigerado
18261,21,Fruta
18263,0,Refrigerado
18264,0,Refrigerado
18265,0,Refrigerado
18267,0,Congelado
18268,0,Refrigerado
18271,32,Fruta
18272,0,Refrigerado
18274,0,Refrigerado
18276,0,Refrigerado
18277,2,Refrigerado
18279,0,Refrigerado
18282,0,Refrigerado
18283,0,Refrigerado
18284,3,Refrigerado
18287,1,Refrigerado
18289,0,Refrigerado
18290,0,Refrigerado
18292,9,Refrigerado
18293,10,Fruta
18295,0,Refrigerado
18297,0,Refrigerado
18301,3,Refrigerado
18302,2,Fruta
18304,0,Refrigerado
18305,0,Congelado
18306,6,Fruta
18309,0,Refrigerado
18310,0,Refrigerado
18316,0,Refrigerado
18318,0,Refrigerado
18320,52,Congelado
18321,3,Fruta
15345,3,Refrigerado
15355,8,Fruta
15361,20,Refrigerado
15373,20,Fruta
15387,5,Refrigerado
15404,12,Refrigerado
15404,12,Refrigerado
15414,5,Refrigerado
15454,0,Refrigerado
15477,4,Refrigerado
15484,0,Refrigerado
15515,0,Refrigerado
15525,0,Refrigerado
15531,0,Refrigerado
15532,0,Refrigerado
15532,0,Refrigerado
15533,4,Refrigerado
15556,3,Refrigerado
15560,11,Refrigerado
15573,6,Fruta
15603,42,Congelado
15621,5,Refrigerado
15622,2,Refrigerado
15634,7,Fruta
15642,0,Refrigerado
15646,14,Congelado
15654,79,Refrigerado
15655,103,Refrigerado
15672,9,Refrigerado
15676,1,Refrigerado
15680,1,Refrigerado
15683,0,Refrigerado
16481,0,Refrigerado
16483,0,Congelado
16484,0,Refrigerado
16485,0,Refrigerado
16488,2,Fruta
16493,7,Fruta
16497,0,Refrigerado
16498,0,Refrigerado
16504,0,Refrigerado
16505,2,Refrigerado
16508,1,Fruta
16510,20,Refrigerado
16511,9,Refrigerado
16512,2,Fruta
16513,8,Congelado
16518,11,Fruta
16520,2,Fruta
16521,1,Refrigerado
16524,9,Fruta
16525,4,Refrigerado
16527,1,Refrigerado
16528,4,Fruta
16533,3,Fruta
16541,27,Refrigerado
16545,7,Congelado
16561,33,Congelado
16562,1,Fruta
16563,0,Fruta
16564,2,Fruta
16566,0,Fruta
16571,12,Fruta
16572,0,Fruta
15343,18,Fruta
15360,4,Fruta
15390,3,Refrigerado
15396,149,Refrigerado
15409,4,Refrigerado
15434,0,Refrigerado
15464,0,Refrigerado
15469,0,Refrigerado
15479,0,Refrigerado
15481,0,Congelado
15486,0,Congelado
15490,88,Congelado
15493,2,Refrigerado
15496,0,Refrigerado
15501,0,Refrigerado
15535,0,Refrigerado
15538,9,Refrigerado
15550,8,Refrigerado
15553,0,Fruta
15569,130,Congelado
15576,0,Fruta
15608,0,Refrigerado
15631,8,Fruta
15641,81,Congelado
15663,27,Refrigerado
15679,0,Refrigerado
15691,25,Refrigerado
18324,1,Refrigerado
18325,1,Fruta
18325,1,Fruta
18328,9,Refrigerado
18329,2,Fruta
18330,1,Fruta
18333,3,Fruta
18334,8,Refrigerado
18336,1,Fruta
18339,2,Fruta
18340,2,Fruta
18341,5,Refrigerado
18345,2,Fruta
18346,2,Fruta
18348,0,Refrigerado
18349,1,Fruta
18350,4,Fruta
18354,1,Fruta
18357,8,Fruta
18358,14,Fruta
18359,0,Refrigerado
18361,0,Refrigerado
18362,3,Fruta
18366,0,Refrigerado
18367,2,Fruta
18368,1,Fruta
18372,0,Refrigerado
18377,0,Fruta
18378,112,Congelado
18379,1,Congelado
18381,0,Refrigerado
18382,17,Congelado
15349,4,Congelado
15384,10,Refrigerado
15394,25,Congelado
15394,22,Congelado
15401,79,Refrigerado
15412,1,Refrigerado
15416,0,Refrigerado
15420,29,Refrigerado
15428,0,Refrigerado
15445,250,Refrigerado
15470,0,Refrigerado
15488,0,Congelado
15488,0,Congelado
15492,0,Congelado
15514,8,Refrigerado
15522,0,Refrigerado
15522,0,Refrigerado
15555,4,Refrigerado
15572,11,Refrigerado
15577,47,Congelado
15602,9,Refrigerado
15605,4,Refrigerado
15611,2,Fruta
15614,4,Congelado
15635,70,Congelado
15653,0,Congelado
15661,48,Refrigerado
15668,134,Refrigerado
15685,1,Refrigerado
15700,203,Refrigerado
15702,70,Refrigerado
15730,0,Refrigerado
15731,2,Congelado
15740,0,Refrigerado
15741,58,Refrigerado
16573,2,Fruta
16575,0,Refrigerado
16585,0,Refrigerado
16589,0,Refrigerado
16590,0,Congelado
16591,0,Refrigerado
16594,0,Refrigerado
16602,0,Refrigerado
16605,0,Refrigerado
16608,0,Refrigerado
16609,0,Refrigerado
16616,0,Refrigerado
16622,162,Refrigerado
16624,36,Refrigerado
16628,9,Refrigerado
16630,3,Refrigerado
16663,238,Refrigerado
16665,0,Refrigerado
16682,0,Refrigerado
16683,0,Refrigerado
16686,243,Fruta
16688,0,Refrigerado
16691,0,Refrigerado
16693,0,Refrigerado
16696,0,Refrigerado
16699,0,Refrigerado
16700,0,Refrigerado
16701,157,Fruta
16702,0,Refrigerado
16704,0,Refrigerado
15723,188,Refrigerado
15742,0,Refrigerado
15746,73,Refrigerado
15749,0,Congelado
15760,7,Refrigerado
15767,0,Refrigerado
15778,0,Refrigerado
15780,0,Refrigerado
15785,0,Refrigerado
15788,0,Congelado
15799,82,Refrigerado
15801,0,Refrigerado
15813,0,Congelado
15816,0,Refrigerado
15820,0,Refrigerado
15825,2,Fruta
15827,3,Refrigerado
15837,0,Refrigerado
15847,72,Refrigerado
15882,3,Congelado
15889,39,Congelado
15894,9,Congelado
15896,120,Congelado
15899,44,Congelado
15943,34,Congelado
15947,0,Refrigerado
15983,7,Refrigerado
15991,0,Refrigerado
15992,8,Congelado
15994,4,Refrigerado
15997,95,Refrigerado
18383,30,Refrigerado
18384,7,Congelado
18386,0,Refrigerado
18390,0,Refrigerado
18392,82,Refrigerado
18393,59,Congelado
18395,0,Refrigerado
18396,0,Refrigerado
18397,0,Refrigerado
18399,0,Refrigerado
18401,0,Refrigerado
18404,0,Refrigerado
18406,0,Refrigerado
18407,0,Refrigerado
18424,7,Refrigerado
18427,0,Refrigerado
18428,0,Refrigerado
18436,0,Refrigerado
18438,0,Congelado
18442,0,Refrigerado
18445,0,Refrigerado
18448,0,Refrigerado
18450,0,Refrigerado
18452,0,Refrigerado
18453,179,Fruta
18455,221,Fruta
18458,227,Congelado
18460,0,Refrigerado
18461,0,Refrigerado
14725,1,Congelado
14726,0,Refrigerado
14730,2,Congelado
14734,0,Refrigerado
14741,102,Refrigerado
14742,0,Refrigerado
14745,0,Refrigerado
14748,0,Refrigerado
14749,0,Refrigerado
14750,0,Refrigerado
14753,0,Refrigerado
14756,0,Refrigerado
14757,0,Refrigerado
14760,0,Refrigerado
14787,10,Refrigerado
14788,3,Refrigerado
14794,0,Refrigerado
14797,0,Refrigerado
14798,0,Refrigerado
14804,0,Refrigerado
14821,268,Congelado
14823,0,Refrigerado
14824,234,Fruta
14825,0,Refrigerado
14828,0,Refrigerado
14832,0,Refrigerado
14837,0,Refrigerado
14841,0,Refrigerado
14844,0,Refrigerado
16706,0,Refrigerado
16707,39,Refrigerado
16710,0,Refrigerado
16713,0,Refrigerado
16714,0,Congelado
16717,0,Congelado
16720,0,Congelado
16726,0,Refrigerado
16727,0,Refrigerado
16729,0,Refrigerado
16731,0,Refrigerado
16734,0,Congelado
16738,0,Refrigerado
16741,12,Refrigerado
16742,0,Refrigerado
16748,0,Refrigerado
16749,0,Congelado
16753,0,Refrigerado
16757,28,Fruta
16758,0,Congelado
16759,0,Refrigerado
16765,0,Congelado
16769,0,Refrigerado
16773,0,Refrigerado
16776,0,Refrigerado
16778,0,Refrigerado
16780,0,Refrigerado
16783,0,Refrigerado
16784,0,Refrigerado
16786,0,Refrigerado
16789,0,Refrigerado
16791,0,Refrigerado
16794,58,Refrigerado
16800,92,Refrigerado
16809,22,Refrigerado
15999,12,Refrigerado
15999,11,Refrigerado
16002,3,Congelado
16003,2,Refrigerado
16017,0,Refrigerado
16021,0,Refrigerado
16032,0,Congelado
16046,97,Refrigerado
16067,21,Refrigerado
16069,2,Congelado
16071,0,Refrigerado
16072,0,Refrigerado
16075,0,Refrigerado
16082,0,Refrigerado
16083,0,Congelado
16094,122,Refrigerado
16097,0,Congelado
16099,0,Refrigerado
16102,56,Fruta
16109,0,Congelado
16120,1,Refrigerado
16134,0,Refrigerado
16141,0,Refrigerado
16146,0,Congelado
16151,31,Congelado
16165,19,Refrigerado
16171,0,Congelado
16194,8,Refrigerado
16197,23,Refrigerado
16200,4,Fruta
16206,1,Refrigerado
16213,1,Fruta
16217,19,Fruta
16224,15,Refrigerado
18463,0,Refrigerado
18464,0,Refrigerado
18467,0,Refrigerado
18469,106,Fruta
18470,0,Refrigerado
18471,0,Refrigerado
18472,0,Refrigerado
18473,0,Refrigerado
18474,0,Refrigerado
18476,0,Refrigerado
18478,0,Refrigerado
18480,0,Refrigerado
18481,0,Refrigerado
18485,0,Refrigerado
18487,0,Refrigerado
18488,12,Refrigerado
18490,0,Congelado
18492,0,Congelado
18493,0,Congelado
18494,153,Refrigerado
18495,21,Refrigerado
18496,0,Refrigerado
18497,21,Refrigerado
18498,0,Congelado
18499,41,Congelado
18501,0,Congelado
18503,0,Refrigerado
18504,0,Refrigerado
18506,0,Refrigerado
18507,0,Refrigerado
18508,0,Congelado
18509,0,Refrigerado
18511,0,Refrigerado
18512,0,Refrigerado
18515,0,Refrigerado
14845,158,Fruta
14846,0,Refrigerado
14848,32,Refrigerado
14849,199,Fruta
14850,0,Refrigerado
14851,16,Refrigerado
14852,0,Refrigerado
14855,0,Refrigerado
14859,0,Refrigerado
14866,0,Refrigerado
14873,16,Refrigerado
14874,0,Congelado
14879,0,Congelado
14881,0,Refrigerado
14883,0,Refrigerado
14884,0,Refrigerado
14888,0,Refrigerado
14890,17,Refrigerado
14891,0,Congelado
14895,0,Refrigerado
14898,0,Refrigerado
14902,0,Refrigerado
14907,9,Refrigerado
14908,7,Refrigerado
14909,47,Refrigerado
14910,46,Refrigerado
14911,8,Refrigerado
14912,0,Refrigerado
14914,0,Refrigerado
14919,0,Congelado
14920,0,Refrigerado
14921,0,Refrigerado
14922,0,Refrigerado
14925,0,Refrigerado
14929,0,Refrigerado
16813,7,Fruta
16815,4,Fruta
16816,10,Fruta
16817,27,Refrigerado
16818,120,Refrigerado
16823,106,Refrigerado
16825,7,Refrigerado
16826,190,Congelado
16831,15,Fruta
16832,36,Refrigerado
16833,25,Refrigerado
16834,3,Refrigerado
16836,13,Congelado
16841,33,Refrigerado
16844,8,Fruta
16845,9,Fruta
16849,83,Congelado
16853,9,Fruta
16855,85,Congelado
16858,23,Refrigerado
16859,1,Fruta
16864,3,Refrigerado
16866,4,Refrigerado
16867,19,Congelado
16869,68,Refrigerado
16870,63,Refrigerado
16872,32,Congelado
16873,13,Congelado
16876,12,Fruta
16878,8,Fruta
16884,3,Fruta
16885,11,Congelado
16902,11,Fruta
16231,2,Refrigerado
16233,5,Congelado
16261,168,Congelado
16267,259,Congelado
16274,6,Fruta
16276,33,Congelado
16279,5,Fruta
16283,6,Fruta
16284,17,Refrigerado
16284,17,Refrigerado
16286,40,Congelado
16290,2,Refrigerado
16294,15,Refrigerado
16297,19,Refrigerado
16301,20,Congelado
16308,4,Refrigerado
16310,112,Refrigerado
16316,65,Refrigerado
16345,25,Refrigerado
16363,0,Refrigerado
16368,0,Refrigerado
16375,0,Refrigerado
16379,223,Fruta
16384,0,Refrigerado
16386,0,Refrigerado
16388,0,Congelado
16401,0,Congelado
16403,0,Refrigerado
16404,0,Refrigerado
16414,0,Congelado
18517,10,Refrigerado
18518,11,Refrigerado
18520,0,Refrigerado
18523,5,Refrigerado
18525,1,Refrigerado
18528,0,Refrigerado
18532,0,Refrigerado
18533,0,Refrigerado
18534,16,Refrigerado
18535,0,Refrigerado
18536,16,Refrigerado
18538,10,Refrigerado
18539,0,Congelado
18541,0,Refrigerado
18542,0,Refrigerado
18545,0,Refrigerado
18546,0,Refrigerado
18548,2,Refrigerado
18550,1,Refrigerado
18552,9,Fruta
18553,0,Refrigerado
18554,0,Refrigerado
18555,0,Congelado
18556,0,Refrigerado
18558,7,Refrigerado
18559,0,Refrigerado
18561,2,Fruta
18562,0,Refrigerado
18564,4,Fruta
18569,2,Refrigerado
18573,0,Refrigerado
18576,37,Congelado
18577,0,Congelado
18579,3,Fruta
14932,0,Refrigerado
14936,0,Refrigerado
14940,0,Refrigerado
14943,1,Refrigerado
14944,49,Refrigerado
14946,0,Refrigerado
14947,9,Fruta
14950,22,Refrigerado
14969,33,Refrigerado
14974,0,Fruta
14980,12,Fruta
14981,12,Fruta
14982,40,Congelado
14983,20,Refrigerado
14984,36,Refrigerado
15002,3,Fruta
15022,5,Refrigerado
15026,47,Congelado
15027,67,Congelado
15028,5,Congelado
15030,7,Fruta
15031,6,Fruta
15038,19,Congelado
15039,4,Refrigerado
15040,3,Refrigerado
15048,34,Congelado
15049,75,Congelado
15065,16,Congelado
15066,56,Congelado
15067,92,Congelado
15068,47,Congelado
15069,2,Fruta
15070,59,Congelado
16903,7,Fruta
16905,0,Refrigerado
16943,2,Refrigerado
16945,15,Refrigerado
16946,1,Refrigerado
16950,4,Refrigerado
16959,1,Refrigerado
16960,0,Refrigerado
16961,4,Refrigerado
16964,0,Refrigerado
16965,4,Refrigerado
16976,31,Refrigerado
16977,0,Refrigerado
16983,0,Congelado
16988,2,Refrigerado
16989,217,Refrigerado
16991,0,Refrigerado
16993,205,Fruta
16994,1,Refrigerado
17002,0,Refrigerado
17012,1,Congelado
17013,42,Refrigerado
17014,76,Congelado
17015,0,Refrigerado
17017,2,Refrigerado
17018,0,Refrigerado
17021,0,Refrigerado
17022,0,Refrigerado
17023,0,Congelado
16424,0,Refrigerado
16430,0,Congelado
16436,0,Refrigerado
16438,0,Refrigerado
16443,0,Congelado
16447,1,Refrigerado
16460,0,Refrigerado
16471,0,Refrigerado
16486,30,Refrigerado
16491,1,Refrigerado
16501,2,Fruta
16503,158,Refrigerado
16509,13,Fruta
16516,1,Congelado
16519,13,Congelado
16535,0,Congelado
16536,1,Refrigerado
16540,3,Fruta
16543,0,Refrigerado
16544,3,Fruta
16547,0,Refrigerado
16567,0,Refrigerado
16569,3,Fruta
16577,33,Refrigerado
16582,2,Refrigerado
16587,10,Refrigerado
16601,0,Refrigerado
16604,0,Refrigerado
16607,0,Refrigerado
16620,177,Refrigerado
16625,24,Congelado
16627,0,Congelado
16633,0,Refrigerado
18580,1,Fruta
18581,15,Refrigerado
18585,7,Refrigerado
18586,12,Fruta
18587,24,Congelado
18589,2,Fruta
18591,0,Refrigerado
18595,8,Congelado
18597,41,Refrigerado
18599,3,Refrigerado
18599,3,Refrigerado
18600,0,Fruta
18604,6,Congelado
18605,3,Refrigerado
18606,13,Fruta
18622,4,Congelado
18623,3,Congelado
18623,3,Congelado
18626,53,Refrigerado
18629,6,Refrigerado
18632,1,Fruta
18633,2,Fruta
18634,1,Congelado
18636,7,Congelado
18637,6,Fruta
18639,0,Fruta
18640,61,Congelado
18643,117,Congelado
18644,5,Congelado
18646,9,Refrigerado
18647,121,Congelado
18650,4,Fruta
18651,153,Congelado
18652,101,Congelado
18653,1,Refrigerado
15103,20,Refrigerado
15130,94,Refrigerado
15142,4,Refrigerado
15144,0,Refrigerado
15152,0,Refrigerado
15154,0,Congelado
15161,7,Refrigerado
15169,233,Refrigerado
15181,0,Refrigerado
15182,0,Congelado
15183,97,Refrigerado
15190,34,Congelado
15191,28,Congelado
15197,0,Refrigerado
15198,0,Refrigerado
15201,0,Congelado
15205,86,Refrigerado
15206,0,Congelado
15210,0,Refrigerado
15216,0,Refrigerado
15219,0,Refrigerado
15220,1,Refrigerado
15232,0,Refrigerado
15235,39,Fruta
17024,0,Refrigerado
17026,0,Refrigerado
17028,101,Fruta
17031,0,Refrigerado
17033,0,Refrigerado
17037,0,Refrigerado
17043,179,Fruta
17047,0,Refrigerado
17050,0,Refrigerado
17052,0,Refrigerado
17054,0,Refrigerado
17057,0,Refrigerado
17059,0,Refrigerado
17060,18,Refrigerado
17064,66,Congelado
17067,0,Refrigerado
17072,0,Refrigerado
17074,0,Refrigerado
17085,0,Fruta
17086,0,Refrigerado
17087,0,Congelado
17088,7,Refrigerado
17089,11,Fruta
17090,6,Refrigerado
17091,2,Fruta
17092,0,Refrigerado
17094,16,Congelado
17096,9,Fruta
17097,73,Congelado
17099,1,Refrigerado
17100,12,Fruta
17102,1,Refrigerado
17121,1,Fruta
16634,0,Refrigerado
16638,0,Refrigerado
16681,0,Refrigerado
16685,242,Congelado
16690,0,Refrigerado
16695,0,Refrigerado
16698,0,Refrigerado
16709,0,Refrigerado
16712,0,Refrigerado
16722,17,Refrigerado
16725,0,Refrigerado
16730,0,Refrigerado
16733,0,Refrigerado
16740,0,Refrigerado
16745,0,Refrigerado
16751,0,Refrigerado
16756,36,Congelado
16766,2,Refrigerado
16770,0,Refrigerado
16775,0,Congelado
16782,0,Refrigerado
16793,0,Refrigerado
16796,52,Refrigerado
16798,0,Refrigerado
16801,157,Refrigerado
16804,23,Fruta
16810,22,Refrigerado
16814,8,Refrigerado
16819,29,Congelado
16820,0,Fruta
16827,36,Refrigerado
18654,103,Congelado
18655,108,Congelado
18656,7,Fruta
18657,103,Congelado
18659,1,Refrigerado
18660,5,Fruta
18661,14,Fruta
18663,97,Congelado
18665,68,Congelado
18666,1,Fruta
18668,209,Congelado
18671,0,Fruta
18672,0,Refrigerado
18674,0,Fruta
18676,1,Refrigerado
18680,5,Refrigerado
18683,17,Refrigerado
18687,4,Refrigerado
18690,0,Refrigerado
18693,11,Refrigerado
18694,9,Refrigerado
18697,17,Refrigerado
18698,11,Refrigerado
18699,2,Congelado
18701,2,Congelado
18703,1,Refrigerado
18703,1,Refrigerado
18706,4,Refrigerado
18707,3,Refrigerado
18709,2,Refrigerado
15236,0,Congelado
15241,0,Congelado
15244,139,Congelado
15245,0,Refrigerado
15246,0,Refrigerado
15247,4,Refrigerado
15248,57,Fruta
15251,0,Refrigerado
15253,0,Refrigerado
15256,0,Refrigerado
15262,0,Congelado
15267,0,Refrigerado
15272,0,Refrigerado
15277,0,Refrigerado
15279,0,Refrigerado
15288,0,Congelado
15295,0,Refrigerado
15297,0,Refrigerado
15299,3,Fruta
15300,2,Fruta
15301,45,Congelado
15302,5,Refrigerado
15303,5,Fruta
15305,2,Refrigerado
15311,1,Refrigerado
15320,20,Fruta
15321,120,Congelado
15326,41,Refrigerado
15328,37,Fruta
15330,31,Fruta
15331,86,Congelado
15336,130,Congelado
17125,20,Fruta
17126,1,Refrigerado
17129,1,Refrigerado
17130,9,Refrigerado
17134,11,Fruta
17135,5,Refrigerado
17138,3,Refrigerado
17140,41,Congelado
17143,48,Refrigerado
17144,16,Fruta
17146,12,Congelado
17148,32,Congelado
17152,1,Fruta
17153,102,Refrigerado
17155,24,Refrigerado
17159,3,Fruta
17160,6,Fruta
17161,22,Congelado
17182,6,Refrigerado
17186,0,Congelado
17202,4,Congelado
17203,4,Fruta
17204,8,Congelado
17206,3,Fruta
17209,64,Refrigerado
17212,63,Refrigerado
17213,7,Congelado
17217,39,Refrigerado
17225,10,Refrigerado
17228,184,Refrigerado
17229,2,Refrigerado
16828,4,Refrigerado
16835,62,Congelado
16856,3,Fruta
16857,25,Refrigerado
16860,40,Congelado
16862,3,Refrigerado
16875,27,Congelado
16879,12,Refrigerado
16883,2,Congelado
16887,6,Fruta
16901,23,Congelado
16906,5,Refrigerado
16921,299,Congelado
16941,3,Refrigerado
16951,1,Refrigerado
16954,9,Congelado
16954,9,Congelado
16958,3,Refrigerado
16992,0,Refrigerado
17001,0,Refrigerado
17005,3,Refrigerado
17019,0,Refrigerado
17020,0,Refrigerado
17025,0,Refrigerado
17027,0,Congelado
17030,0,Refrigerado
17034,0,Refrigerado
17036,0,Refrigerado
17045,0,Refrigerado
17053,0,Refrigerado
18711,2,Refrigerado
18713,11,Refrigerado
18715,0,Refrigerado
18715,0,Refrigerado
18727,103,Refrigerado
18732,0,Refrigerado
18736,189,Refrigerado
18740,0,Refrigerado
18744,0,Refrigerado
18745,218,Refrigerado
18746,0,Refrigerado
18748,0,Refrigerado
18750,0,Refrigerado
18751,0,Refrigerado
